REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.springframework.aop.framework.JdkDynamicAopProxy	coroutinesReactorPresent	isPresent(java.lang.String,java.lang.ClassLoader)	org.springframework.util.ClassUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	coroutinesReactorPresent	getClassLoader()	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	logger	getLog(java.lang.Class)	org.apache.commons.logging.LogFactory	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	JdkDynamicAopProxy(org.springframework.aop.framework.AdvisedSupport)	Object()	java.lang.Object	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	JdkDynamicAopProxy(org.springframework.aop.framework.AdvisedSupport)	notNull(java.lang.Object,java.lang.String)	org.springframework.util.Assert	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	JdkDynamicAopProxy(org.springframework.aop.framework.AdvisedSupport)	ProxiedInterfacesCache(org.springframework.aop.framework.AdvisedSupport)	org.springframework.aop.framework.JdkDynamicAopProxy$ProxiedInterfacesCache	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy()	getProxy(java.lang.ClassLoader)	org.springframework.aop.framework.JdkDynamicAopProxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy()	getDefaultClassLoader()	org.springframework.util.ClassUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy(java.lang.ClassLoader)	isTraceEnabled()	org.apache.commons.logging.Log	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy(java.lang.ClassLoader)	trace(java.lang.Object)	org.apache.commons.logging.Log	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy(java.lang.ClassLoader)	getTargetSource()	org.springframework.aop.framework.AdvisedSupport	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy(java.lang.ClassLoader)	newProxyInstance(java.lang.ClassLoader,java.lang.Class[],java.lang.reflect.InvocationHandler)	java.lang.reflect.Proxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxy(java.lang.ClassLoader)	determineClassLoader(java.lang.ClassLoader)	org.springframework.aop.framework.JdkDynamicAopProxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxyClass(java.lang.ClassLoader)	getProxyClass(java.lang.ClassLoader,java.lang.Class[])	java.lang.reflect.Proxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	getProxyClass(java.lang.ClassLoader)	determineClassLoader(java.lang.ClassLoader)	org.springframework.aop.framework.JdkDynamicAopProxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getClassLoader()	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getClass()	java.lang.Object	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getParent()	java.lang.ClassLoader	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getClassLoader()	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getClass()	java.lang.Object	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getParent()	java.lang.ClassLoader	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	determineClassLoader(java.lang.ClassLoader)	getParent()	java.lang.ClassLoader	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isEqualsMethod(java.lang.reflect.Method)	org.springframework.aop.support.AopUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	equals(java.lang.Object)	org.springframework.aop.framework.JdkDynamicAopProxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isHashCodeMethod(java.lang.reflect.Method)	org.springframework.aop.support.AopUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	hashCode()	org.springframework.aop.framework.JdkDynamicAopProxy	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getDeclaringClass()	java.lang.reflect.Method	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	ultimateTargetClass(java.lang.Object)	org.springframework.aop.framework.AopProxyUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isInterface()	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getDeclaringClass()	java.lang.reflect.Method	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isAssignableFrom(java.lang.Class)	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getDeclaringClass()	java.lang.reflect.Method	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	invokeJoinpointUsingReflection(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	org.springframework.aop.support.AopUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	setCurrentProxy(java.lang.Object)	org.springframework.aop.framework.AopContext	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getTarget()	org.springframework.aop.TargetSource	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getClass()	java.lang.Object	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getInterceptorsAndDynamicInterceptionAdvice(java.lang.reflect.Method,java.lang.Class)	org.springframework.aop.framework.AdvisedSupport	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isEmpty()	java.util.List	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	adaptArgumentsIfNecessary(java.lang.reflect.Method,java.lang.Object[])	org.springframework.aop.framework.AopProxyUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	invokeJoinpointUsingReflection(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	org.springframework.aop.support.AopUtils	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	ReflectiveMethodInvocation(java.lang.Object,java.lang.Object,java.lang.reflect.Method,java.lang.Object[],java.lang.Class,java.util.List)	org.springframework.aop.framework.ReflectiveMethodInvocation	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	proceed()	org.aopalliance.intercept.Joinpoint	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getReturnType()	java.lang.reflect.Method	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isInstance(java.lang.Object)	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	isAssignableFrom(java.lang.Class)	java.lang.Class	SOURCE
org.springframework.aop.framework.JdkDynamicAopProxy	invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])	getDeclaringClass()	java.lang.reflect.Method	SOURCE
